City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hours),Snow inches (last 3 hours)
455,Altay,CN,2021-02-17 05:20:05,47.8667,88.1167,28.22,83,6,1.19,clear sky,0,0
456,Moron,AR,2021-02-17 05:17:14,-34.6534,-58.6198,68.0,93,4,1.01,clear sky,0,0
457,Opunake,NZ,2021-02-17 05:20:05,-39.4556,173.8583,62.62,60,0,22.12,clear sky,0,0
458,Calbuco,CL,2021-02-17 05:20:05,-41.768,-73.1273,51.8,87,75,2.3,broken clouds,0,0
459,Mancio Lima,BR,2021-02-17 05:20:06,-7.6142,-72.8958,73.2,97,100,0.81,overcast clouds,0,0
460,Huai Yot,TH,2021-02-17 05:20:06,7.7893,99.6348,90.0,45,20,9.22,few clouds,0,0
461,Fergus Falls,US,2021-02-17 05:20:06,46.283,-96.0776,-13.5,88,58,7.09,broken clouds,0,0
462,Hlotse,LS,2021-02-17 05:20:06,-28.8718,28.045,55.67,78,0,2.62,clear sky,0,0
463,Lalibela,ET,2021-02-17 05:16:13,12.0333,39.0333,63.59,51,89,0.78,overcast clouds,0,0
464,Viedma,AR,2021-02-17 05:20:06,-40.8135,-62.9967,57.99,85,0,12.73,clear sky,0,0
465,Bubaque,GW,2021-02-17 05:20:07,11.2833,-15.8333,77.16,65,79,10.85,broken clouds,0,0
466,Urumqi,CN,2021-02-17 05:20:07,43.801,87.6005,34.92,79,2,4.0,clear sky,0,0
467,Misratah,LY,2021-02-17 05:20:07,32.3754,15.0925,50.59,63,18,12.77,few clouds,0,0
468,Puno,PE,2021-02-17 05:20:07,-15.8333,-70.0333,39.43,71,1,7.0,clear sky,0,0
469,Oga,IT,2021-02-17 05:20:07,46.4631,10.347,41.0,100,90,2.3,heavy snow,0,0
470,Digha,IN,2021-02-17 05:20:07,21.6833,87.55,82.92,39,0,2.73,clear sky,0,0
471,Gushikawa,JP,2021-02-17 05:20:08,26.3544,127.8686,59.0,62,90,16.11,overcast clouds,0,0
472,Cabo Rojo,PR,2021-02-17 05:20:08,18.0866,-67.1457,75.0,79,0,5.01,clear sky,0,0
473,Novyy Urengoy,RU,2021-02-17 05:20:08,66.0833,76.6333,-17.23,87,100,11.88,overcast clouds,0,0
474,Jega,NG,2021-02-17 05:20:08,12.2175,4.3792,72.03,21,17,19.91,few clouds,0,0
475,Mayo,US,2021-02-17 05:20:08,38.8876,-76.5119,30.99,55,1,14.97,clear sky,0,0
476,Agde,FR,2021-02-17 05:20:09,43.3108,3.4758,39.2,93,89,5.75,mist,0,0
477,Constitucion,CL,2021-02-17 05:15:56,-35.3333,-72.4167,53.82,85,60,6.87,broken clouds,0,0
478,Acarau,BR,2021-02-17 05:20:09,-2.8856,-40.12,73.06,93,100,5.01,overcast clouds,0,0
479,Quesnel,CA,2021-02-17 05:20:09,52.9999,-122.5029,19.4,93,75,2.3,broken clouds,0,0
480,Zhenlai,CN,2021-02-17 05:20:09,45.8495,123.2973,14.86,66,99,19.42,overcast clouds,0,0
481,Tombouctou,ML,2021-02-17 05:20:09,20.0,-3.0,74.77,17,100,13.91,overcast clouds,0,0
482,Tutoia,BR,2021-02-17 05:20:10,-2.7619,-42.2744,74.28,95,100,11.32,light rain,0,0
483,Alta Floresta,BR,2021-02-17 05:20:10,-9.8756,-56.0861,71.17,97,100,1.5,moderate rain,0,0
484,Marystown,CA,2021-02-17 05:17:09,47.1666,-55.1483,30.27,98,100,26.06,overcast clouds,0,0
485,Bernalillo,US,2021-02-17 05:16:36,35.05,-106.6673,32.0,64,40,5.68,scattered clouds,0,0
486,Derazhnya,UA,2021-02-17 05:20:10,49.2692,27.4338,9.91,95,79,8.75,broken clouds,0,0
487,Tucumcari,US,2021-02-17 05:20:10,35.1717,-103.725,19.4,86,90,9.22,overcast clouds,0,0
488,Nanyamba,TZ,2021-02-17 05:20:11,-10.6833,39.8333,77.0,94,75,11.5,broken clouds,0,0
489,Diego De Almagro,CL,2021-02-17 05:18:21,-26.3667,-70.05,55.22,56,0,1.1,clear sky,0,0
490,Sisophon,KH,2021-02-17 05:20:11,13.5859,102.9737,90.84,43,21,7.63,few clouds,0,0
491,Maceio,BR,2021-02-17 05:20:11,-9.6658,-35.7353,77.0,88,0,5.75,clear sky,0,0
492,Hurricane,US,2021-02-17 05:20:11,37.1753,-113.2899,44.6,49,1,6.8,clear sky,0,0
493,Qasigiannguit,GL,2021-02-17 05:20:12,68.8193,-51.1922,-14.69,69,0,1.1,clear sky,0,0
494,Zyryanka,RU,2021-02-17 05:20:12,65.75,150.85,-13.68,88,100,7.58,overcast clouds,0,0
495,Zinder,NE,2021-02-17 05:20:12,13.8072,8.9881,60.8,33,0,18.97,clear sky,0,0
496,Guane,CU,2021-02-17 05:20:13,22.2025,-84.0875,72.54,89,0,3.42,clear sky,0,0
497,Mereni,RO,2021-02-17 05:20:13,44.05,28.3667,17.17,89,0,2.28,clear sky,0,0
498,Khorixas,NA,2021-02-17 05:20:13,-20.3667,14.9667,70.79,38,0,2.19,clear sky,0,0
499,Arzgir,RU,2021-02-17 05:20:13,45.3728,44.2206,16.16,96,100,9.6,light snow,0,0
500,Erzin,TR,2021-02-17 05:17:22,36.9559,36.2,42.01,60,98,8.01,light rain,0,0
501,Cessnock,AU,2021-02-17 05:20:14,-32.8333,151.35,77.0,67,78,10.71,broken clouds,0,0
502,Itaberaba,BR,2021-02-17 05:20:14,-12.5275,-40.3069,71.53,89,100,0.72,overcast clouds,0,0
503,Tefe,BR,2021-02-17 05:20:14,-3.3542,-64.7114,76.12,83,98,2.08,overcast clouds,0,0
504,Rengo,CL,2021-02-17 05:20:14,-34.4167,-70.8667,57.2,82,20,3.44,few clouds,0,0
505,Comodoro Rivadavia,AR,2021-02-17 05:15:20,-45.8667,-67.5,62.6,42,0,12.66,clear sky,0,0
506,Harper,LR,2021-02-17 05:20:15,4.375,-7.7169,78.31,86,95,3.91,light rain,0,0
507,Caconda,AO,2021-02-17 05:20:15,-13.7333,15.0667,58.8,76,58,1.63,broken clouds,0,0
508,Sal Rei,CV,2021-02-17 05:20:15,16.1833,-22.9167,69.57,78,83,11.48,broken clouds,0,0
509,Batagay-Alyta,RU,2021-02-17 05:20:15,67.8006,130.4114,-26.07,82,3,0.22,clear sky,0,0
510,Malanje,AO,2021-02-17 05:20:15,-9.5402,16.341,62.29,98,100,4.81,light rain,0,0
511,Warmbad,NA,2021-02-17 05:20:16,-28.45,18.7333,71.58,28,0,1.79,clear sky,0,0
512,Port Hedland,AU,2021-02-17 05:20:16,-20.3167,118.5667,86.43,66,28,11.45,scattered clouds,0,0
513,Iwanai,JP,2021-02-17 05:20:16,42.9744,140.5089,23.52,95,100,17.25,snow,0,0
514,Saint George,US,2021-02-17 05:20:16,37.1041,-113.5841,45.0,49,1,5.88,clear sky,0,0
515,Rio Grande,BR,2021-02-17 05:18:25,-32.035,-52.0986,66.67,86,0,14.12,clear sky,0,0
516,Synya,RU,2021-02-17 05:20:17,65.3718,58.0387,-32.37,83,98,2.13,overcast clouds,0,0
517,Inta,RU,2021-02-17 05:20:17,66.0317,60.1659,-30.17,84,100,6.69,overcast clouds,0,0
518,Tanem,NO,2021-02-17 05:20:17,63.3078,10.4319,20.84,89,100,12.28,overcast clouds,0,0
519,Rodrigues Alves,BR,2021-02-17 05:20:17,-7.738,-72.6509,73.08,97,100,0.94,overcast clouds,0,0
520,Cabedelo,BR,2021-02-17 05:20:18,-6.9811,-34.8339,78.8,89,40,5.75,scattered clouds,0,0
521,Barberton,ZA,2021-02-17 05:20:18,-25.7884,31.0532,64.4,68,75,8.05,broken clouds,0,0
522,Tarakan,ID,2021-02-17 05:20:18,3.3,117.6333,89.6,58,40,5.75,scattered clouds,0,0
523,Nago,JP,2021-02-17 05:20:18,26.5881,127.9761,55.74,70,100,21.12,overcast clouds,0,0
524,Mindelo,CV,2021-02-17 05:20:18,16.8901,-24.9804,69.51,70,0,13.38,clear sky,0,0
525,Antalaha,MG,2021-02-17 05:20:19,-14.9003,50.2788,83.14,75,16,2.82,few clouds,0,0
526,Kharan,PK,2021-02-17 05:20:19,28.5833,65.4167,67.93,18,0,0.36,clear sky,0,0
527,Naryan-Mar,RU,2021-02-17 05:20:19,67.6713,53.087,-27.87,84,10,4.41,clear sky,0,0
528,Flinders,AU,2021-02-17 05:20:19,-34.5833,150.8552,75.99,60,75,13.8,broken clouds,0,0
529,Krasnoselkup,RU,2021-02-17 05:20:19,65.7,82.4667,-20.45,86,100,10.67,overcast clouds,0,0
530,Necochea,AR,2021-02-17 05:20:19,-38.5473,-58.7368,64.0,94,98,10.36,light rain,0,0
531,Kirensk,RU,2021-02-17 05:20:20,57.7853,108.1119,16.2,95,100,8.32,light snow,0,0
532,Caxito,AO,2021-02-17 05:20:20,-8.5785,13.6643,77.0,83,40,5.75,scattered clouds,0,0
533,Namanyere,TZ,2021-02-17 05:20:20,-7.5167,31.05,62.98,93,100,1.97,light rain,0,0
534,Kanigiri,IN,2021-02-17 05:20:20,15.4,79.5167,82.29,44,0,9.51,clear sky,0,0
535,Coihaique,CL,2021-02-17 05:18:15,-45.5752,-72.0662,47.16,85,83,6.89,broken clouds,0,0
536,Seymchan,RU,2021-02-17 05:20:21,62.8833,152.4333,-14.31,85,100,1.05,overcast clouds,0,0
537,Danville,US,2021-02-17 05:20:21,36.586,-79.395,30.2,59,75,5.75,broken clouds,0,0
538,Noyabrsk,RU,2021-02-17 05:20:21,63.1994,75.4507,-25.56,85,4,9.24,clear sky,0,0
539,Rio Brilhante,BR,2021-02-17 05:20:21,-21.8019,-54.5464,70.61,93,90,5.01,overcast clouds,0,0
540,Bardiyah,LY,2021-02-17 05:20:22,31.7561,25.0865,48.45,62,76,24.45,broken clouds,0,0
541,Bestobe,KZ,2021-02-17 05:20:22,52.4994,73.0975,2.19,91,100,6.67,overcast clouds,0,0
542,The Pas,CA,2021-02-17 05:20:22,53.8251,-101.2541,-7.6,71,1,4.61,clear sky,0,0
543,Laramie,US,2021-02-17 05:16:25,41.3114,-105.5911,15.78,92,76,6.51,broken clouds,0,0
544,Burpengary,AU,2021-02-17 05:20:22,-27.1575,152.9576,77.0,93,60,14.72,broken clouds,0,0
545,San Andres,CO,2021-02-17 05:19:19,12.5847,-81.7006,80.6,83,75,9.22,broken clouds,0,0
546,Tadine,NC,2021-02-17 05:20:23,-21.55,167.8833,85.06,70,28,3.69,scattered clouds,0,0
547,Angoche,MZ,2021-02-17 05:20:23,-16.2325,39.9086,80.92,81,100,13.6,overcast clouds,0,0
548,Kondinskoye,RU,2021-02-17 05:20:23,59.6481,67.41,-13.23,89,100,6.42,overcast clouds,0,0
549,Turukhansk,RU,2021-02-17 05:20:23,65.8167,87.9833,-18.06,85,100,6.55,overcast clouds,0,0
550,Olavarria,AR,2021-02-17 05:20:09,-36.8927,-60.3225,52.05,92,0,6.44,clear sky,0,0
551,Lahij,YE,2021-02-17 05:20:24,13.1667,44.5833,70.03,62,46,6.38,scattered clouds,0,0
552,Leh,IN,2021-02-17 05:20:24,34.1667,77.5833,12.99,61,0,1.7,clear sky,0,0
553,Barranca,PE,2021-02-17 05:20:24,-10.75,-77.7667,70.57,81,90,2.57,overcast clouds,0,0
554,Anadyr,RU,2021-02-17 05:20:24,64.75,177.4833,-20.0,69,0,4.47,clear sky,0,0
555,Lacolle,CA,2021-02-17 05:20:24,45.0834,-73.3659,11.28,93,80,20.56,broken clouds,0,0
556,Carmelo,UY,2021-02-17 05:20:25,-33.9892,-58.2856,65.03,76,16,8.43,few clouds,0,0
557,Sebinkarahisar,TR,2021-02-17 05:20:25,40.2883,38.4236,14.9,96,100,3.18,light snow,0,0
558,Trang,TH,2021-02-17 05:20:25,7.5,99.5,92.7,34,5,7.52,clear sky,0,0
559,Victoria Point,AU,2021-02-17 05:20:25,-27.5833,153.3,79.0,71,67,11.01,light rain,0,0
560,Lompoc,US,2021-02-17 05:15:32,34.6391,-120.4579,50.72,79,0,13.69,clear sky,0,0
561,Nome,US,2021-02-17 05:20:26,64.5011,-165.4064,3.2,60,1,24.16,clear sky,0,0
562,Cherskiy,RU,2021-02-17 05:20:26,68.75,161.3,-24.39,87,0,2.17,clear sky,0,0
563,Bilma,NE,2021-02-17 05:20:26,18.6853,12.9164,46.38,49,0,11.36,clear sky,0,0
564,Iracoubo,GF,2021-02-17 05:20:26,5.4802,-53.2011,75.36,82,30,12.97,scattered clouds,0,0
565,Denpasar,ID,2021-02-17 05:17:57,-8.65,115.2167,87.8,70,20,11.5,few clouds,0,0
566,Alofi,NU,2021-02-17 05:20:27,-19.0595,-169.9187,82.02,67,78,7.36,broken clouds,0,0
567,Bay Roberts,CA,2021-02-17 05:20:27,47.5999,-53.2648,28.85,97,100,15.19,overcast clouds,0,0
568,Suruc,TR,2021-02-17 05:20:27,36.9761,38.425,41.0,100,75,11.5,broken clouds,0,0
569,Saint-Michel-Des-Saints,CA,2021-02-17 05:19:48,46.6834,-73.9159,3.0,91,98,11.3,overcast clouds,0,0
570,Pimenta Bueno,BR,2021-02-17 05:20:27,-11.6725,-61.1936,72.46,95,98,1.61,overcast clouds,0,0
571,South Sioux City,US,2021-02-17 05:20:28,42.4739,-96.4136,0.0,60,90,10.36,overcast clouds,0,0
572,Chimore,BO,2021-02-17 05:20:28,-16.9833,-65.1333,72.54,97,100,2.13,light rain,0,0
573,Fare,PF,2021-02-17 05:20:28,-16.7,-151.0167,81.9,69,16,9.35,few clouds,0,0
574,San Vicente,AR,2021-02-17 05:20:28,-26.6167,-54.1333,59.94,93,0,1.41,clear sky,0,0
575,Haveli,PK,2021-02-17 05:20:28,30.4502,73.6989,75.85,20,0,3.85,clear sky,0,0
576,Flagstaff,US,2021-02-17 05:20:29,35.1981,-111.6513,30.99,63,1,5.75,clear sky,0,0
577,Nemuro,JP,2021-02-17 05:20:29,43.3236,145.575,30.2,40,40,24.16,scattered clouds,0,0
578,Linguere,SN,2021-02-17 05:20:29,15.3953,-15.1193,79.16,17,100,10.31,overcast clouds,0,0
579,Nyurba,RU,2021-02-17 05:20:29,63.2842,118.3319,-12.71,86,0,6.29,clear sky,0,0
580,Ayan,RU,2021-02-17 05:20:29,56.45,138.1667,-0.33,81,85,11.3,overcast clouds,0,0
581,Vestmanna,FO,2021-02-17 05:20:30,62.1564,-7.1664,43.34,90,85,34.65,overcast clouds,0,0
582,Muramatsu,JP,2021-02-17 05:20:30,37.6833,139.1833,33.8,86,75,17.27,snow,0,0
583,Vozhega,RU,2021-02-17 05:20:30,60.4725,40.2213,-12.19,90,97,4.76,overcast clouds,0,0
584,Alyangula,AU,2021-02-17 05:20:30,-13.8483,136.4192,86.0,79,90,5.75,light rain,0,0
585,Tilichiki,RU,2021-02-17 05:20:30,60.4667,166.1,-4.88,89,11,8.52,few clouds,0,0
586,Valparaiso,CL,2021-02-17 05:19:55,-33.0393,-71.6273,57.2,94,75,1.14,broken clouds,0,0
587,Playas,EC,2021-02-17 05:20:31,-2.6333,-80.3833,77.09,78,74,8.63,broken clouds,0,0
588,Ugoofaaru,MV,2021-02-17 05:20:31,5.6667,73.0,81.73,70,97,9.51,overcast clouds,0,0
589,Millbrook,US,2021-02-17 05:20:31,32.4799,-86.3619,29.19,84,0,3.78,clear sky,0,0
590,Zhoucheng,CN,2021-02-17 05:20:31,35.9122,116.3117,37.87,50,0,7.99,clear sky,0,0
591,Egvekinot,RU,2021-02-17 05:20:31,66.3167,-179.1667,-15.97,87,23,13.09,few clouds,0,0
592,Axim,GH,2021-02-17 05:20:32,4.8699,-2.2405,79.45,85,93,7.7,overcast clouds,0,0
593,Hamilton,US,2021-02-17 05:15:45,39.1834,-84.5333,8.6,85,1,6.91,clear sky,0,0
594,Qarayeri,AZ,2021-02-17 05:20:32,40.7886,46.3066,42.73,86,100,16.82,overcast clouds,0,0
595,Hovd,MN,2021-02-17 05:20:32,48.0056,91.6419,27.21,67,9,2.91,clear sky,0,0
596,Iranshahr,IR,2021-02-17 05:16:11,27.2025,60.6848,66.2,19,0,9.22,clear sky,0,0
597,Lons-Le-Saunier,FR,2021-02-17 05:20:33,46.75,5.75,40.19,98,88,4.99,overcast clouds,0,0
598,Xichang,CN,2021-02-17 05:20:33,27.8964,102.2634,48.31,68,98,3.6,overcast clouds,0,0
599,Tsivilsk,RU,2021-02-17 05:20:33,55.8611,47.4664,-9.4,77,0,8.95,clear sky,0,0
600,Boddam,GB,2021-02-17 05:17:14,57.4667,-1.7833,41.0,93,90,5.75,overcast clouds,0,0
601,Sao Felix Do Xingu,BR,2021-02-17 05:15:38,-6.6447,-51.995,72.05,96,100,1.92,overcast clouds,0,0
602,Elat,IL,2021-02-17 05:20:33,29.5581,34.9482,51.8,58,40,6.91,scattered clouds,0,0
603,Bhola,BD,2021-02-17 05:20:34,22.6833,90.65,79.18,34,0,4.85,clear sky,0,0
604,Golaghat,IN,2021-02-17 05:20:34,26.5167,93.9667,78.35,38,19,7.85,few clouds,0,0
605,Pangai,TO,2021-02-17 05:20:34,-19.8,-174.35,84.2,74,20,4.61,few clouds,0,0
606,Panguipulli,CL,2021-02-17 05:20:34,-39.6333,-72.3333,45.54,88,0,1.48,clear sky,0,0
607,Seoul,KR,2021-02-17 05:16:10,37.5683,126.9778,23.0,28,20,23.02,few clouds,0,0
608,Chippewa Falls,US,2021-02-17 05:16:35,44.9369,-91.3929,-0.99,70,1,1.39,clear sky,0,0
609,Port Hardy,CA,2021-02-17 05:20:35,50.6996,-127.4199,42.8,81,20,8.05,few clouds,0,0
610,Kupino,RU,2021-02-17 05:20:35,54.3663,77.2981,0.55,93,100,10.38,overcast clouds,0,0
611,Palmer,US,2021-02-17 05:20:35,42.1584,-72.3287,28.4,54,1,19.57,clear sky,0,0
612,Plettenberg Bay,ZA,2021-02-17 05:20:35,-34.0527,23.3716,62.85,66,0,4.68,clear sky,0,0
613,Kozhva,RU,2021-02-17 05:20:35,65.1073,57.0459,-33.74,83,100,2.77,overcast clouds,0,0
614,Lyuban,BY,2021-02-17 05:20:36,52.7985,28.0048,7.72,95,96,4.5,overcast clouds,0,0
615,Gat,IL,2021-02-17 05:20:36,31.61,34.7642,46.0,100,83,4.0,broken clouds,0,0
616,Obihiro,JP,2021-02-17 05:20:36,42.9172,143.2044,28.4,40,75,11.5,broken clouds,0,0
617,Antigonish,CA,2021-02-17 05:20:36,45.6169,-61.9986,44.46,96,100,15.61,overcast clouds,0,0
618,Lichinga,MZ,2021-02-17 05:20:36,-13.3128,35.2406,66.2,94,75,8.05,broken clouds,0,0
619,Taitung,TW,2021-02-17 05:20:37,22.7583,121.1444,69.8,64,75,12.66,broken clouds,0,0
620,Yumen,CN,2021-02-17 05:20:37,40.2833,97.2,44.69,48,0,15.37,clear sky,0,0
621,San Marcos,US,2021-02-17 05:20:37,33.1434,-117.1661,50.34,83,7,2.95,clear sky,0,0
622,Upata,VE,2021-02-17 05:20:37,8.0086,-62.3989,66.49,93,2,3.76,clear sky,0,0
623,Yurino,RU,2021-02-17 05:20:37,56.2942,46.3039,-9.4,77,0,8.95,clear sky,0,0
624,Huntsville,US,2021-02-17 05:18:02,34.7304,-86.5861,18.0,86,20,6.91,few clouds,0,0
625,Batesville,US,2021-02-17 05:20:38,35.7698,-91.641,12.42,94,100,5.12,overcast clouds,0,0
626,Sao Gabriel Da Cachoeira,BR,2021-02-17 05:20:38,-0.1303,-67.0892,74.91,90,100,0.74,overcast clouds,0,0
627,Usinsk,RU,2021-02-17 05:20:38,65.9939,57.5281,-31.92,84,90,4.41,overcast clouds,0,0
628,Kaputa,ZM,2021-02-17 05:20:38,-8.4689,29.6619,69.57,80,100,1.45,overcast clouds,0,0
629,Baykit,RU,2021-02-17 05:20:38,61.67,96.37,1.44,87,84,2.08,broken clouds,0,0
630,Hamada,JP,2021-02-17 05:20:38,34.8833,132.0833,30.47,92,100,31.65,light snow,0,0
631,Sharya,RU,2021-02-17 05:20:39,58.3686,45.5144,-3.55,92,100,4.52,overcast clouds,0,0
632,Lucapa,AO,2021-02-17 05:20:39,-8.4192,20.7447,67.23,96,100,2.86,overcast clouds,0,0
633,Innisfail,AU,2021-02-17 05:20:39,-17.5333,146.0333,80.01,86,97,8.63,overcast clouds,0,0
634,Pueblo Nuevo,MX,2021-02-17 05:20:39,23.3833,-105.3833,43.02,100,72,2.26,broken clouds,0,0
635,Bouar,CF,2021-02-17 05:20:39,5.934,15.596,68.99,19,82,13.44,broken clouds,0,0
636,Kovdor,RU,2021-02-17 05:20:40,67.5662,30.4758,-6.48,91,60,3.83,broken clouds,0,0
637,Nizhniy Tsasuchey,RU,2021-02-17 05:20:40,50.5167,115.1333,2.64,80,94,5.75,overcast clouds,0,0
638,Fernie,CA,2021-02-17 05:20:40,49.5,-115.0687,16.38,91,100,1.21,overcast clouds,0,0
639,Kimbe,PG,2021-02-17 05:20:40,-5.5502,150.1429,80.65,82,100,3.44,moderate rain,0,0
640,La Ronge,CA,2021-02-17 05:20:40,55.1001,-105.2842,-3.96,89,100,4.76,overcast clouds,0,0
641,Eyl,SO,2021-02-17 05:20:41,7.9803,49.8164,76.46,69,57,13.09,broken clouds,0,0
642,Caceres,ES,2021-02-17 05:20:41,39.522,-6.3748,48.99,92,99,2.19,overcast clouds,0,0
643,Ekuvukeni,ZA,2021-02-17 05:20:41,-28.4675,30.1551,54.27,82,34,0.85,scattered clouds,0,0
644,Khipro,PK,2021-02-17 05:20:41,25.8285,69.3772,80.89,14,0,5.08,clear sky,0,0
645,Ilhabela,BR,2021-02-17 05:16:15,-23.7781,-45.3581,75.7,76,0,5.08,clear sky,0,0
646,Sibolga,ID,2021-02-17 05:17:25,1.7427,98.7792,89.19,50,17,5.7,few clouds,0,0
647,Llangefni,GB,2021-02-17 05:20:41,53.2556,-4.3106,46.92,83,92,22.17,overcast clouds,0,0
648,Vanavara,RU,2021-02-17 05:20:42,60.34,102.2797,9.21,94,100,5.46,overcast clouds,0,0
649,Areosa,PT,2021-02-17 05:20:42,41.7178,-8.8571,50.47,89,100,8.7,overcast clouds,0,0
650,Matamoros,MX,2021-02-17 05:20:42,25.5333,-103.25,65.86,27,9,18.61,clear sky,0,0
651,Mangrol,IN,2021-02-17 05:20:42,21.1167,70.1167,78.42,40,0,11.68,clear sky,0,0
652,Zhezkazgan,KZ,2021-02-17 05:20:42,47.8043,67.7144,27.9,98,99,7.65,overcast clouds,0,0
653,Miandrivazo,MG,2021-02-17 05:16:28,-19.5167,45.4667,79.57,75,100,3.06,overcast clouds,0,0
654,Stephenville,US,2021-02-17 05:20:43,32.2207,-98.2023,17.6,79,90,6.91,light snow,0,0
655,Cosmesti,RO,2021-02-17 05:20:43,45.8702,27.3112,20.97,89,2,8.39,clear sky,0,0
656,Bonavista,CA,2021-02-17 05:20:43,48.6499,-53.1147,25.93,98,100,19.55,snow,0,0
657,Kinablangan,PH,2021-02-17 05:20:43,7.6947,126.5503,84.42,57,100,10.36,overcast clouds,0,0
658,Mae Sai,TH,2021-02-17 05:20:44,20.4335,99.8762,84.99,61,0,5.75,clear sky,0,0
659,Bowen,AU,2021-02-17 05:20:44,-20.0167,148.2333,86.0,58,17,18.41,few clouds,0,0
660,Nenjiang,CN,2021-02-17 05:20:44,49.1833,125.2167,10.31,88,100,19.19,overcast clouds,0,0
661,Muravlenko,RU,2021-02-17 05:20:44,63.7898,74.523,-24.57,86,66,11.86,broken clouds,0,0
662,Kokopo,PG,2021-02-17 05:20:44,-4.352,152.2633,84.34,71,98,12.5,overcast clouds,0,0
663,Vanimo,PG,2021-02-17 05:20:44,-2.6741,141.3028,83.39,79,100,5.84,moderate rain,0,0
664,Nautla,MX,2021-02-17 05:20:45,20.2167,-96.7833,60.01,88,73,2.01,broken clouds,0,0
665,Khandbari,NP,2021-02-17 05:20:45,27.3747,87.2039,70.77,25,0,3.13,clear sky,0,0
666,Aswan,EG,2021-02-17 05:20:45,24.0934,32.907,49.91,50,100,17.9,overcast clouds,0,0
667,Tynda,RU,2021-02-17 05:20:45,55.1667,124.7167,-6.95,85,0,3.31,clear sky,0,0
668,Lima,PE,2021-02-17 05:20:05,-12.0432,-77.0282,73.0,88,0,6.91,clear sky,0,0
669,Mahajanga,MG,2021-02-17 05:20:45,-15.7167,46.3167,84.2,84,20,8.05,few clouds,0,0
670,Maun,BW,2021-02-17 05:20:46,-19.9833,23.4167,68.0,100,40,5.75,scattered clouds,0,0
671,San Miguel,SV,2021-02-17 05:20:46,13.4833,-88.1833,74.7,79,66,0.96,broken clouds,0,0
672,Murdochville,CA,2021-02-17 05:20:46,48.9583,-65.5006,11.23,97,100,7.63,snow,0,0
673,Petrovsk-Zabaykalskiy,RU,2021-02-17 05:20:46,51.273,108.843,13.26,90,73,4.85,broken clouds,0,0
674,Nizhnevartovsk,RU,2021-02-17 05:20:46,60.9344,76.5531,-18.13,87,69,9.78,broken clouds,0,0
675,Bende,NG,2021-02-17 05:20:46,5.5572,7.6368,74.66,90,76,2.8,broken clouds,0,0
676,Kungurtug,RU,2021-02-17 05:20:47,50.5994,97.5228,27.63,88,8,0.4,clear sky,0,0
677,Vokhtoga,RU,2021-02-17 05:20:47,58.8147,41.0461,-1.44,93,96,3.58,overcast clouds,0,0
678,El Rosario,MX,2021-02-17 05:20:47,24.2556,-107.1828,64.4,72,1,2.73,clear sky,0,0
679,Lalmohan,BD,2021-02-17 05:20:47,22.3384,90.7419,79.43,37,0,6.04,clear sky,0,0
680,Gardez,AF,2021-02-17 05:20:47,33.5974,69.2259,42.73,44,0,2.21,clear sky,0,0
681,Manavgat,TR,2021-02-17 05:20:48,36.7867,31.4431,39.2,33,40,17.27,scattered clouds,0,0
682,Jiblah,YE,2021-02-17 05:20:48,13.9216,44.1467,64.67,27,40,5.48,scattered clouds,0,0
683,Fez,MA,2021-02-17 05:20:48,34.0372,-4.9998,52.0,67,82,1.77,broken clouds,0,0
684,Marrakesh,MA,2021-02-17 05:19:58,31.6315,-8.0083,54.55,67,15,1.1,few clouds,0,0
